,Unnamed: 0,accident_id,accident_year,outcome,num_parties,party1_type,party2_type,accident_nature,road_situation,built_up_area,speed_limit_kmh,street_lighting,road_surface,road_condition,light_condition,weather_condition,street_name,municipality,shape,geometry,longitude,latitude,cluster,future_hotspot_spatial,outcome_encoded,future_hotspot_pred
5767,364001,20230022892,2023,Uitsluitend materiele schade,2,bestelauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,Klinkers,Nat,Daglicht,Regen,Minervaplein,amsterdam,POINT (119945.22509999946 484403.95010000095),POINT (4.872754295198167 52.34642843093595),4.872754295198167,52.34642843093595,1,1,2,1
5768,364056,20230020168,2023,Letsel,1,bromfiets,unknown,Eenzijdig,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Regen,Vijzelstraat,amsterdam,POINT (121304.53400000185 486408.38699999824),POINT (4.892501474174973 52.36452797531857),4.892501474174973,52.36452797531857,1,1,1,1
5769,364110,20230020251,2023,Letsel,2,bromfiets,bestelauto,Flank,"Kruispunt, 3 takken",Binnen,30.0,Brandend,ZOAB,Nat,Duisternis,Regen,Bijlmerdreef,amsterdam,POINT (126275.11699999869 481400.2826000005),POINT (4.9659027610803514 52.319800466446566),4.965902761080352,52.319800466446566,0,1,1,1
5770,364155,20230103007,2023,Uitsluitend materiele schade,2,personenauto,fiets,Flank,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,De Ruijterkade,amsterdam,POINT (122344.08199999854 487857.875),POINT (4.907622346415534 52.377617760564576),4.907622346415534,52.377617760564576,1,1,2,1
5771,364167,20230086948,2023,Uitsluitend materiele schade,2,fiets,fiets,Flank,Rechte weg,Binnen,Unknown,Niet brandend,Klinkers,Nat,Daglicht,Regen,Radioweg,amsterdam,POINT (124913.64699999988 484700.08999999985),POINT (4.945640157426815 52.34938441424417),4.945640157426815,52.34938441424417,1,1,2,1
5772,364194,20230086412,2023,Uitsluitend materiele schade,2,personenauto,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Van Nijenrodeweg,amsterdam,POINT (120597.36059999838 482317.4765000008),POINT (4.8825375885943645 52.32771778767227),4.8825375885943645,52.32771778767227,1,1,2,1
5773,364221,20230096968,2023,Uitsluitend materiele schade,2,personenauto,bromfiets,Kop/staart,Rechte weg,Binnen,Unknown,Brandend,Overig asfalt,Nat,Schemer,Droog,Van Nijenrodeweg,amsterdam,POINT (119110.85000000149 482318.9829999991),POINT (4.860732052488225 52.32763631158572),4.860732052488225,52.32763631158572,1,1,2,1
5774,364222,20230096975,2023,Uitsluitend materiele schade,2,fiets,personenauto,Frontaal,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Regen,Waalstraat,amsterdam,POINT (121857.14169999957 484174.5403999984),POINT (4.900834415132555 52.34448527584073),4.900834415132555,52.34448527584073,1,1,2,1
5775,364247,20230097029,2023,Uitsluitend materiele schade,2,bestelauto,bromfiets,Flank,Rechte weg,Binnen,50.0,Niet brandend,ZOAB,Nat,Daglicht,Regen,Reitzstraat,amsterdam,POINT (123036.6649999991 485213.9979999997),POINT (4.91804456530945 52.35389711965871),4.91804456530945,52.35389711965871,1,1,2,1
5776,364289,20230088316,2023,Uitsluitend materiele schade,2,motor,bromfiets,Flank,"Kruispunt, 3 takken",Binnen,50.0,Niet brandend,ZOAB,Nat,Daglicht,Regen,Linnaeushof,amsterdam,POINT (124242.62469999865 484911.26779999956),POINT (4.935772848102524 52.351245201250435),4.935772848102524,52.35124520125044,1,1,2,1
5777,364431,20230088009,2023,Letsel,2,bromfiets,bromfiets,Frontaal,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,De Ruijterkade,amsterdam,POINT (121485.88199999928 488393.70800000057),POINT (4.894965885856152 52.38238172921739),4.894965885856152,52.38238172921739,1,1,1,1
5778,364476,20210000576,2021,Dodelijk,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Wolbrantskerkweg,amsterdam,POINT (114908.25 485333.2003000006),POINT (4.798726433637593 52.35443542017848),4.798726433637593,52.35443542017848,1,1,0,1
5779,364495,20210079160,2021,Uitsluitend materiele schade,2,motor,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Admiraal De Ruijterweg,amsterdam,POINT (118729 488220),POINT (4.85449456192187 52.38064535173815),4.85449456192187,52.38064535173815,1,1,2,1
5780,364540,20210050285,2021,Letsel,2,bestelauto,fiets,Geparkeerd voertuig,Rechte weg,Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,Kinkerstraat,amsterdam,POINT (119535.43699999899 486556.8680000007),POINT (4.8665136692131785 52.365751038827696),4.8665136692131785,52.365751038827696,1,1,1,1
5781,364551,20210075849,2021,Uitsluitend materiele schade,3,bromfiets,fiets,Onbekend,Rechte weg,Binnen,30.0,Niet aanwezig,Overig asfalt,Nat,Daglicht,Unknown,Weesperzijde,amsterdam,POINT (122428.58399999887 485235.1649999991),POINT (4.909117362955078 52.354051644196744),4.909117362955078,52.35405164419674,1,1,2,1
5782,364615,20210080049,2021,Letsel,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Ceintuurbaan,amsterdam,POINT (121892.76089999825 485313.4937000014),POINT (4.901245052327899 52.35472358513887),4.901245052327899,52.35472358513887,1,1,1,1
5783,364619,20210087304,2021,Uitsluitend materiele schade,2,snorfiets,bestelauto,Flank,"Kruispunt, 3 takken",Binnen,30.0,Niet aanwezig,Klinkers,Droog,Daglicht,Droog,Maassluisstraat,amsterdam,POINT (117494.81100000069 484824.8957000002),POINT (4.836747617472983 52.350049812401096),4.836747617472983,52.350049812401096,1,1,2,1
5784,364774,20210028245,2021,Uitsluitend materiele schade,2,bromfiets,personenauto,Flank,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Mauritskade,amsterdam,POINT (122323.07800000161 485885.82499999925),POINT (4.907505579669804 52.35989307910388),4.907505579669804,52.35989307910388,1,1,2,1
5785,364890,20210031450,2021,Letsel,3,fiets,fiets,Onbekend,Rechte weg,Binnen,50.0,Niet brandend,Beton,Nat,Daglicht,Regen,Kinkerstraat,amsterdam,POINT (119673.11199999973 486604.96400000155),POINT (4.8685298801513905 52.36619216321141),4.868529880151391,52.36619216321141,1,1,1,1
5786,364973,20210029327,2021,Letsel,2,bromfiets,unknown,Eenzijdig,Unknown,Unknown,30.0,Unknown,Unknown,Unknown,Daglicht,Unknown,Eerste Oosterparkstraat,amsterdam,POINT (122668.62900000066 485541.2320000008),POINT (4.912611238950817 52.356816550923185),4.912611238950817,52.35681655092319,1,1,1,1
5787,364988,20210020025,2021,Uitsluitend materiele schade,3,personenauto,snorfiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Unknown,Vespuccistraat,amsterdam,POINT (118664.54509999976 487111.0859999992),POINT (4.853667859174189 52.3706750129435),4.853667859174189,52.3706750129435,1,1,2,1
5788,365023,20210030222,2021,Uitsluitend materiele schade,2,snorfiets,personenauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Panamalaan,amsterdam,POINT (124119 486578),POINT (4.933805419022737 52.36621778882073),4.933805419022737,52.36621778882073,1,1,2,1
5789,365063,20210032412,2021,Uitsluitend materiele schade,2,bromfiets,personenauto,Kop/staart,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Stadionweg,amsterdam,POINT (120440.71810000017 484482.7388000004),POINT (4.880017587806736 52.347167913294335),4.880017587806736,52.347167913294335,1,1,2,1
5790,365070,20210073539,2021,Uitsluitend materiele schade,2,snorfiets,personenauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Unknown,De Lairessestraat,amsterdam,POINT (120191 485333),POINT (4.876264943431159 52.35479371479474),4.876264943431159,52.35479371479474,1,1,2,1
5791,365090,20210074209,2021,Uitsluitend materiele schade,2,bestelauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Krimpertplein,amsterdam,POINT (126425.76900000125 481108.875),POINT (4.968136986342121 52.317189298293655),4.968136986342121,52.317189298293655,0,1,2,1
5792,365164,20210059666,2021,Uitsluitend materiele schade,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Schagerlaan,amsterdam,POINT (123541.29940000176 484323.0989000015),POINT (4.9255346715742565 52.34591940716264),4.9255346715742565,52.34591940716264,1,1,2,1
5793,365280,20210041175,2021,Uitsluitend materiele schade,3,personenauto,fiets,Frontaal,"Kruispunt, 3 takken",Buiten,50.0,Brandend,Overig asfalt,Nat,Duisternis,Unknown,Gyroscoopweg,amsterdam,POINT (117956 490637),POINT (4.842875389974698 52.40231579645055),4.842875389974698,52.40231579645055,-1,0,2,0
5794,365292,20210057934,2021,Uitsluitend materiele schade,2,personenauto,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Veeteeltstraat,amsterdam,POINT (124827.67430000007 483721.0122999996),POINT (4.944466172848565 52.340580343058726),4.944466172848565,52.340580343058726,1,1,2,1
5795,365295,20210071668,2021,Letsel,2,personenauto,fiets,Flank,"Rechte weg, gescheiden rijbanen",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Unknown,Wally Moespad,amsterdam,POINT (117381.63419999927 485735.61780000106),POINT (4.834984779514071 52.35822696942811),4.834984779514071,52.35822696942811,1,1,1,1
5796,365419,20210036362,2021,Uitsluitend materiele schade,2,bromfiets,bus,Onbekend,"Kruispunt, 3 takken",Buiten,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Burgemeester Stramanweg,amsterdam,POINT (124271.53799999878 480535.40199999884),POINT (4.93659640025657 52.31191911748119),4.93659640025657,52.31191911748119,0,1,2,1
5797,365470,20210048757,2021,Letsel,2,personenauto,fiets,Flank,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Raden Adjeng Kartinistr,amsterdam,POINT (126321.8209999986 481627.3929999992),POINT (4.9665684153540495 52.32184404891343),4.9665684153540495,52.32184404891343,0,1,1,1
5798,365498,20210041425,2021,Uitsluitend materiele schade,2,bromfiets,snorfiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Beukenplein,amsterdam,POINT (123051.3462000005 485547.5632000007),POINT (4.91822837172815 52.35689584047352),4.91822837172815,52.35689584047352,1,1,2,1
5799,365512,20210064791,2021,Letsel,2,snorfiets,unknown,Eenzijdig,"Kruispunt, 4 takken",Binnen,50.0,Unknown,Overig asfalt,Droog,Daglicht,Unknown,Ottho Heldringstraat,amsterdam,POINT (117199.95850000158 484823.2426000014),POINT (4.832420502080933 52.3500147512797),4.832420502080933,52.3500147512797,1,1,1,1
5800,365932,20210092466,2021,Letsel,3,vrachtauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Ceintuurbaan,amsterdam,POINT (122148.71189999953 485462.7820000015),POINT (4.904987280853543 52.35608065238351),4.904987280853543,52.35608065238351,1,1,1,1
5801,366090,20210092042,2021,Uitsluitend materiele schade,2,snorfiets,personenauto,Flank,Rechte weg,Binnen,50.0,Brandend,ZOAB,Droog,Duisternis,Droog,Burgemeester Fockstraat,amsterdam,POINT (117238.22800000012 488228.1400000006),POINT (4.832599740869967 52.380617992114495),4.832599740869967,52.380617992114495,1,1,2,1
5802,366247,20220081516,2022,Uitsluitend materiele schade,2,snorfiets,fiets,Frontaal,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Amstel,amsterdam,POINT (121670.66299999878 486680.34800000116),POINT (4.897849680136962 52.366994511154104),4.897849680136962,52.3669945111541,1,1,2,1
5803,366313,20220055406,2022,Letsel,2,personenauto,e-bike,Flank,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Ruysdaelkade,amsterdam,POINT (120902.4059999995 484801.9149999991),POINT (4.886760658281933 52.35006529450791),4.886760658281933,52.35006529450791,1,1,1,1
5804,366408,20220054322,2022,Letsel,2,fiets,fiets,Onbekend,Rechte weg,Binnen,50.0,Brandend,ZOAB,Droog,Duisternis,Droog,Haarlemmerdijk,amsterdam,POINT (121033.27800000086 488358.188000001),POINT (4.8883220978910105 52.38203468467204),4.8883220978910105,52.38203468467204,1,1,1,1
5805,366414,20220081268,2022,Uitsluitend materiele schade,2,personenauto,fiets,Frontaal,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,ZOAB,Droog,Schemer,Droog,Jaap Nunes Vazstraat,amsterdam,POINT (116558.66629999876 488484.44530000165),POINT (4.822590195097802 52.38287429373926),4.822590195097802,52.38287429373926,1,1,2,1
5806,366490,20220055776,2022,Letsel,2,fiets,fiets,Onbekend,Rechte weg,Binnen,30.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,Marnixstraat,amsterdam,POINT (120316.61699999869 486883.66000000015),POINT (4.877948799779006 52.36873789625751),4.877948799779006,52.36873789625751,1,1,1,1
5807,366596,20220103266,2022,Uitsluitend materiele schade,2,personenauto,bromfiets,Kop/staart,Rechte weg,Binnen,50.0,Niet aanwezig,Overig asfalt,Droog,Daglicht,Droog,Zeeburgerdijk,amsterdam,POINT (124449.14999999851 486566.24599999934),POINT (4.938653649285468 52.3661306141897),4.938653649285468,52.3661306141897,1,1,2,1
5808,366944,20230004371,2023,Uitsluitend materiele schade,2,personenauto,bromfiets,Kop/staart,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Middenweg,amsterdam,POINT (123881.3748999983 485184.6354999989),POINT (4.930445599232879 52.35368171805495),4.930445599232879,52.35368171805495,1,1,2,1
5809,366976,20230004059,2023,Uitsluitend materiele schade,2,bromfiets,personenauto,Flank,Rotonde,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Jan Evertsenstraat,amsterdam,POINT (117556.94990000129 487004.51960000023),POINT (4.837416916498616 52.36964287449793),4.837416916498616,52.36964287449793,1,1,2,1
5810,367406,20210072631,2021,Letsel,3,personenauto,fiets,Vast voorwerp,Rechte weg,Binnen,50.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Leidsegracht,amsterdam,POINT (120844.4290000014 486723.26399999857),POINT (4.885714663152017 52.367329449665775),4.885714663152017,52.367329449665775,1,1,1,1
5811,367522,20210014281,2021,Letsel,2,bromfiets,fiets,Frontaal,Rechte weg,Binnen,30.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,Zuiderzeeweg,amsterdam,POINT (125116.98600000143 486464.82499999925),POINT (4.94846761944537 52.36525584682647),4.94846761944537,52.36525584682647,1,1,1,1
5812,367601,20210034484,2021,Letsel,3,bestelauto,fiets,Frontaal,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Nieuwe Kerkstraat,amsterdam,POINT (122124.42399999872 486343.1700000018),POINT (4.904544719787842 52.36399153393899),4.904544719787842,52.36399153393899,1,1,1,1
5813,367617,20220177686,2022,Uitsluitend materiele schade,2,bestelauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Cabralstraat,amsterdam,POINT (118697.62299999967 486990.3209999986),POINT (4.854166584974758 52.369591855176786),4.854166584974758,52.36959185517679,1,1,2,1
5814,367693,20220177836,2022,Uitsluitend materiele schade,1,bromfiets,unknown,Voetganger,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Van Baerlestraat,amsterdam,POINT (120379.52100000158 485623.21400000155),POINT (4.87900215146136 52.35741386813664),4.87900215146136,52.35741386813664,1,1,2,1
5815,367828,20220123667,2022,Uitsluitend materiele schade,2,fiets,fiets,Frontaal,"Kruispunt, 4 takken",Binnen,30.0,Niet brandend,Overig asfalt,Droog,Daglicht,Unknown,Koivistokade,amsterdam,POINT (119923.37860000134 490012.5716999993),POINT (4.871848395677304 52.39683322921744),4.871848395677304,52.39683322921744,1,1,2,1
5816,368067,20220155670,2022,Uitsluitend materiele schade,2,bromfiets,fiets,Frontaal,"Kruispunt, 4 takken",Binnen,Unknown,Niet aanwezig,ZOAB,Droog,Daglicht,Droog,Vrijheidslaan,amsterdam,POINT (122156.11219999939 484350.9651999995),POINT (4.905204427489591 52.3460888156933),4.905204427489591,52.3460888156933,1,1,2,1
5817,368085,20220124172,2022,Letsel,2,fiets,motor,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Ridderspoorweg,amsterdam,POINT (122115.91539999843 489887.71279999986),POINT (4.904072885817876 52.39584685795593),4.904072885817876,52.39584685795593,1,1,1,1
5818,368262,20230039155,2023,Uitsluitend materiele schade,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Beton,Droog,Daglicht,Droog,Michel de Klerkhof,amsterdam,POINT (114863.94949999824 487799.0218999982),POINT (4.797781850371375 52.376592991054814),4.797781850371375,52.376592991054814,1,1,2,1
5819,368268,20230050804,2023,Uitsluitend materiele schade,2,personenauto,fiets,Kop/staart,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Zuidermolenweg,amsterdam,POINT (113922.13010000065 485937.6264999993),POINT (4.7841788359105 52.35979466594669),4.7841788359105,52.35979466594669,1,1,2,1
5820,368346,20230058930,2023,Letsel,2,personenauto,e-bike,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Tussen Meer,amsterdam,POINT (114993.6959999986 485740.8990000002),POINT (4.799932081465527 52.35810572206159),4.799932081465527,52.35810572206159,1,1,1,1
5821,368425,20230049881,2023,Uitsluitend materiele schade,2,personenauto,bromfiets,Onbekend,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Groeneveen,amsterdam,POINT (126876.1400000006 481495.13899999857),POINT (4.974709693111433 52.32068404532216),4.974709693111433,52.32068404532216,0,1,2,1
5822,368435,20230040024,2023,Letsel,2,snorfiets,personenauto,Kop/staart,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Nassaukade,amsterdam,POINT (120096.5850000009 487069.70899999887),POINT (4.874698879671393 52.37039603031758),4.874698879671393,52.37039603031758,1,1,1,1
5823,368538,20220211545,2022,Letsel,2,snorfiets,voetganger,Voetganger,Rechte weg,Binnen,50.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,Hoogoorddreef,amsterdam,POINT (125172.21299999952 480487.34099999815),POINT (4.949807937644179 52.31153674235514),4.949807937644179,52.31153674235514,0,1,1,1
5824,368576,20220211595,2022,Uitsluitend materiele schade,3,bromfiets,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Nat,Duisternis,Droog,KINKERBRUG 0266,amsterdam,POINT (119106.8526000008 486416.72040000185),POINT (4.8602364086864664 52.36446365402298),4.860236408686466,52.36446365402298,1,1,2,1
5825,368614,20220211618,2022,Letsel,2,bromfiets,fiets,Flank,Rechte weg,Binnen,30.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,Hobbemastraat,amsterdam,POINT (120677.05299999937 485901.9360000007),POINT (4.883341088295849 52.35993749695986),4.883341088295849,52.35993749695986,1,1,1,1
5826,368647,20220211663,2022,Letsel,2,motor,e-bike,Flank,"Kruispunt, 4 takken",Binnen,Unknown,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Karspeldreef,amsterdam,POINT (127257.20499999821 481024.69200000167),POINT (4.980337381671066 52.31647526769165),4.980337381671066,52.31647526769165,0,1,1,1
5827,368681,20220210150,2022,Letsel,2,personenauto,e-bike,Frontaal,"Kruispunt, 4 takken",Binnen,Unknown,Niet brandend,Klinkers,Droog,Daglicht,Droog,0143 BRUG,amsterdam,POINT (120922.78020000085 485182.86939999834),POINT (4.88702109281451 52.3534903183002),4.88702109281451,52.3534903183002,1,1,1,1
5828,368793,20220211184,2022,Uitsluitend materiele schade,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Unknown,Droog,Daglicht,Droog,Hoekenes,amsterdam,POINT (115190.23079999909 485124.9825000018),POINT (4.802889857774061 52.35258462610729),4.802889857774061,52.35258462610729,1,1,2,1
5829,368796,20220211845,2022,Uitsluitend materiele schade,3,personenauto,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,Floraweg,amsterdam,POINT (122327.67929999903 490206.73889999837),POINT (4.907152955324749 52.39872667732053),4.907152955324749,52.39872667732053,1,1,2,1
5830,368797,20220211870,2022,Uitsluitend materiele schade,2,bromfiets,bestelauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Nat,Duisternis,Droog,Mr. Visserplein,amsterdam,POINT (122070.03060000017 486841.4173000008),POINT (4.903697376566476 52.368466180796105),4.903697376566476,52.368466180796105,1,1,2,1
